   9.0000000000000000e+00	
   8.3999996185302734e+00	
   7.8000001907348633e+00	
   7.1999998092651367e+00	
   6.5999999046325684e+00	
   6.0000000000000000e+00	
   5.3999996185302734e+00	
   4.7999997138977051e+00	
   4.5000000000000000e+00	
   4.4979238510131836e+00	
   4.4855079650878906e+00	
   4.4752693176269531e+00	
   4.4681434631347656e+00	
   4.4640674591064453e+00	
   4.4602737426757812e+00	
   4.4256687164306641e+00	
   3.6589164733886719e+00	
   1.4142105579376221e+00	
   1.7786757946014404e+00	
   1.7816591262817383e+00	
   1.7827390432357788e+00	
   9.0000000000000000e+00	
   8.3999996185302734e+00	
   7.8000001907348633e+00	
   7.1999998092651367e+00	
   6.5999999046325684e+00	
   6.0000000000000000e+00	
   5.3999996185302734e+00	
   4.7999997138977051e+00	
   4.1999998092651367e+00	
   3.9000000953674316e+00	
   3.8959891796112061e+00	
   3.8823962211608887e+00	
   3.8722586631774902e+00	
   3.8656251430511475e+00	
   3.8608016967773438e+00	
   3.8319582939147949e+00	
   3.1522884368896484e+00	
   1.3551306724548340e+00	
   1.7117292881011963e+00	
   1.7539696693420410e+00	
   1.7611601352691650e+00	
   9.0000000000000000e+00	
   8.3999996185302734e+00	
   7.8000001907348633e+00	
   7.1999998092651367e+00	
   6.5999999046325684e+00	
   6.0000000000000000e+00	
   5.3999996185302734e+00	
   4.7999997138977051e+00	
   4.1999998092651367e+00	
   3.5999999046325684e+00	
   3.3000001907348633e+00	
   3.2942388057708740e+00	
   3.2795009613037109e+00	
   3.2689967155456543e+00	
   3.2622239589691162e+00	
   3.2513425350189209e+00	
   2.6583962440490723e+00	
   1.3708465099334717e+00	
   1.6864790916442871e+00	
   1.7062437534332275e+00	
   1.7059812545776367e+00	
   9.0000000000000000e+00	
   8.3999996185302734e+00	
   7.8000001907348633e+00	
   7.1999998092651367e+00	
   6.5999999046325684e+00	
   6.0000000000000000e+00	
   5.3999996185302734e+00	
   4.7999997138977051e+00	
   4.1999998092651367e+00	
   3.5999999046325684e+00	
   3.0000000000000000e+00	
   2.6999998092651367e+00	
   2.6919200420379639e+00	
   2.6768641471862793e+00	
   2.6663942337036133e+00	
   2.6535108089447021e+00	
