t_sec,x,y,yaw,u,v,r,applied_steer_ui,applied_steer_rad,applied_thrust,bow,target_steer_ui,target_thrust
1769432545.2084239,4.882116794586182,-3.6864728927612305,-2.775780786385854,0.07872313900653503,0.015209610091737817,0.014693405049502624,0.0,0.0,0.0,0.0,0.0,0.0
1769432545.2584188,4.882116794586182,-3.6864728927612305,-2.775780786385854,0.07872313900653503,0.015209610091737817,0.014693405049502624,0.0,0.0,0.0,0.0,0.0,0.0
1769432545.3084884,4.874116897583008,-3.689833641052246,-2.776290655816221,0.07852288895063923,0.014286537972935104,0.012584752935455046,0.0,0.0,0.0,0.0,0.0,0.0
1769432545.3584063,4.874116897583008,-3.689833641052246,-2.776290655816221,0.07852288895063923,0.014286537972935104,0.012584752935455046,0.0,0.0,0.0,0.0,0.0,0.0
1769432545.4084742,4.867092132568359,-3.694413423538208,-2.7760803777796546,0.07859891548546687,0.013554699553558702,0.009666261731116614,0.0,0.0,0.0,0.0,0.0,0.0
1769432545.4584644,4.867092132568359,-3.694413423538208,-2.7760803777796546,0.07859891548546687,0.013554699553558702,0.009666261731116614,0.0,0.0,0.0,0.0,0.0,0.0
1769432545.5084953,4.861212253570557,-3.6990373134613037,-2.7722098949908145,0.07854239615883181,0.013331351478322396,0.01007241668142512,0.0,0.0,0.0,0.0,0.0,0.0
1769432545.5584664,4.861212253570557,-3.6990373134613037,-2.7722098949908145,0.07854239615883181,0.013331351478322396,0.01007241668142512,0.0,0.0,0.0,0.0,0.0,0.0
1769432545.6084387,4.854861259460449,-3.7026093006134033,-2.773196532580337,0.07823783725810518,0.013273885433410364,0.00956110453258214,0.0,0.0,0.0,0.0,0.0,0.0
1769432545.6584723,4.854861259460449,-3.7026093006134033,-2.773196532580337,0.07823783725810518,0.013273885433410364,0.00956110453258214,0.0,0.0,0.0,0.0,0.0,0.0
1769432545.7084332,4.84755277633667,-3.705878734588623,-2.7683771996041133,0.07795556063283496,0.013002613811022757,0.012069427164036377,0.0,0.0,0.0,0.0,0.0,0.0
