t_sec,x,y,yaw,u,v,r,applied_steer_ui,applied_steer_rad,applied_thrust,bow,target_steer_ui,target_thrust
1769432494.0266469,4.758913516998291,2.8501760959625244,0.7698395391147042,0.4101030154042891,0.06336878668655861,-0.0002759049017251689,0.0,0.0,0.0,0.0,0.0,0.0
1769432494.0767546,4.780102252960205,2.8785791397094727,0.7721864028069767,0.40114319021857536,0.06269322477433617,-0.0009975350738132562,0.0,0.0,0.0,0.0,0.0,0.0
1769432494.1267028,4.780102252960205,2.8785791397094727,0.7721864028069767,0.40114319021857536,0.06269322477433617,-0.0009975350738132562,0.0,0.0,0.0,0.0,0.0,0.0
1769432494.1767046,4.8013596534729,2.906402587890625,0.7700672390304142,0.39247206281764274,0.06182145584339687,-0.0020969533985775485,0.0,0.0,0.0,0.0,0.0,0.0
1769432494.2267282,4.8013596534729,2.906402587890625,0.7700672390304142,0.39247206281764274,0.06182145584339687,-0.0020969533985775485,0.0,0.0,0.0,0.0,0.0,0.0
1769432494.2765834,4.822120666503906,2.9347329139709473,0.7707627905503749,0.38432704326060485,0.06095678316157807,-0.002109156714582052,0.0,0.0,0.0,0.0,0.0,0.0
1769432494.3267055,4.822120666503906,2.9347329139709473,0.7707627905503749,0.38432704326060485,0.06095678316157807,-0.002109156714582052,0.0,0.0,0.0,0.0,0.0,0.0
1769432494.3767161,4.842706203460693,2.962104558944702,0.7727162721707694,0.37669514370462337,0.06001900669026179,-0.0001521154943491961,0.0,0.0,0.0,0.0,0.0,0.0
1769432494.426687,4.842706203460693,2.962104558944702,0.7727162721707694,0.37669514370462337,0.06001900669026179,-0.0001521154943491961,0.0,0.0,0.0,0.0,0.0,0.0
1769432494.4767342,4.862129211425781,2.989412546157837,0.7699751268125326,0.36942324649484487,0.0592708086659733,-0.0006838104905201591,0.0,0.0,0.0,0.0,0.0,0.0
1769432494.5267305,4.862129211425781,2.989412546157837,0.7699751268125326,0.36942324649484487,0.0592708086659733,-0.0006838104905201591,0.0,0.0,0.0,0.0,0.0,0.0
1769432494.57671,4.881832122802734,3.0160505771636963,0.7697325232463239,0.36251848145488746,0.05859309087094603,-0.001737474119562404,0.0,0.0,0.0,0.0,0.0,0.0
1769432494.626747,4.881832122802734,3.0160505771636963,0.7697325232463239,0.36251848145488746,0.05859309087094603,-0.001737474119562404,0.0,0.0,0.0,0.0,0.0,0.0
1769432494.6766946,4.901191711425781,3.042585849761963,0.7702133533967856,0.3560168669367443,0.0579970334930943,-0.0019558874878860804,0.0,0.0,0.0,0.0,0.0,0.0
1769432494.726671,4.901191711425781,3.042585849761963,0.7702133533967856,0.3560168669367443,0.0579970334930943,-0.0019558874878860804,0.0,0.0,100.0,0.0,0.0,100.0
1769432494.776623,4.919994354248047,3.0672433376312256,0.770769298004919,0.34951548912217245,0.05718089962560246,-0.0012862640182821237,0.0,0.0,100.0,0.0,0.0,100.0
1769432494.826698,4.919994354248047,3.0672433376312256,0.770769298004919,0.34951548912217245,0.05718089962560246,-0.0012862640182821237,0.0,0.0,100.0,0.0,0.0,100.0
1769432494.8765886,4.938248634338379,3.0924229621887207,0.7744772579880621,0.3430481622402109,0.05632012394160697,0.0023217104082131857,0.0,0.0,100.0,0.0,0.0,100.0
1769432494.9266708,4.938248634338379,3.0924229621887207,0.7744772579880621,0.3430481622402109,0.05632012394160697,0.0023217104082131857,0.0,0.0,100.0,0.0,0.0,100.0
1769432494.976796,4.957094669342041,3.1173813343048096,0.7734580714924615,0.3369114228924769,0.055331360191752874,0.004129622357046155,0.0,0.0,200.0,0.0,0.0,200.0
