t_sec,x,y,yaw,u,v,r,applied_steer_ui,applied_steer_rad,applied_thrust,bow,target_steer_ui,target_thrust
1769434981.9398794,6.107002019882202,5.862330436706543,-2.509175543355257,0.47217556196263505,-0.04037517894542574,0.029692640822638363,0.0,0.0,0.0,0.0,0.0,0.0
1769434981.98991,6.107002019882202,5.862330436706543,-2.509175543355257,0.47217556196263505,-0.04037517894542574,0.029692640822638363,0.0,0.0,0.0,0.0,0.0,0.0
1769434982.0398362,6.074355602264404,5.831529140472412,-2.498693701445078,0.4647754848084573,-0.006471330895544809,0.04538375569279063,0.0,0.0,100.0,0.0,0.0,100.0
1769434982.0899231,6.074355602264404,5.831529140472412,-2.498693701445078,0.4647754848084573,-0.006471330895544809,0.04538375569279063,0.0,0.0,100.0,0.0,0.0,100.0
1769434982.1398847,6.042539834976196,5.800577640533447,-2.488878928859502,0.45699425734058335,0.014430898150265478,0.05766317684913341,0.0,0.0,100.0,0.0,0.0,100.0
1769434982.189848,6.042539834976196,5.800577640533447,-2.488878928859502,0.45699425734058335,0.014430898150265478,0.05766317684913341,0.0,0.0,100.0,0.0,0.0,100.0
1769434982.2398114,6.011894702911377,5.7691779136657715,-2.4787466500542874,0.4499883988426416,0.026991826913292043,0.06726081507431535,0.0,0.0,200.0,0.0,0.0,200.0
1769434982.2898397,6.011894702911377,5.7691779136657715,-2.4787466500542874,0.4499883988426416,0.026991826913292043,0.06726081507431535,0.0,0.0,200.0,0.0,0.0,200.0
1769434982.3398354,5.981985569000244,5.739953517913818,-2.4727240145483345,0.44369277770530463,0.034012826981932046,0.0715420030490652,0.0,0.0,200.0,0.0,0.0,200.0
1769434982.3898761,5.981985569000244,5.739953517913818,-2.4727240145483345,0.44369277770530463,0.034012826981932046,0.0715420030490652,0.0,0.0,200.0,0.0,0.0,200.0
1769434982.4398384,5.952926158905029,5.70941686630249,-2.4621280875449845,0.43818615338218897,0.03800762407591651,0.07537951723025368,0.0,0.0,300.0,0.0,0.0,300.0
1769434982.4898882,5.952926158905029,5.70941686630249,-2.4621280875449845,0.43818615338218897,0.03800762407591651,0.07537951723025368,0.0,0.0,300.0,0.0,0.0,300.0
1769434982.5397608,5.924742221832275,5.680646896362305,-2.455228377277697,0.43296302775916534,0.04015030581554424,0.07696882548627157,0.0,0.0,300.0,0.0,0.0,300.0
1769434982.5899587,5.924742221832275,5.680646896362305,-2.455228377277697,0.43296302775916534,0.04015030581554424,0.07696882548627157,0.0,0.0,400.0,0.0,0.0,400.0
1769434982.6397872,5.897536277770996,5.651858806610107,-2.4465425231944153,0.4276784362007237,0.04135386433772667,0.07809665313979391,0.0,0.0,400.0,0.0,0.0,400.0
1769434982.6898673,5.897536277770996,5.651858806610107,-2.4465425231944153,0.4276784362007237,0.04135386433772667,0.07809665313979391,0.0,0.0,400.0,0.0,0.0,400.0
1769434982.7397997,5.87055778503418,5.6233811378479,-2.439135751629141,0.42227930203591957,0.042033961820081955,0.07831006100079889,0.0,0.0,500.0,0.0,0.0,500.0
1769434982.7898712,5.87055778503418,5.6233811378479,-2.439135751629141,0.42227930203591957,0.042033961820081955,0.07831006100079889,0.0,0.0,500.0,0.0,0.0,500.0
1769434982.8397965,5.84401273727417,5.595364570617676,-2.4312810899100925,0.4167467914628881,0.04233304695309604,0.0782199661296496,0.0,0.0,600.0,0.0,0.0,600.0
1769434982.8898897,5.84401273727417,5.595364570617676,-2.4312810899100925,0.4167467914628881,0.04233304695309604,0.0782199661296496,0.0,0.0,600.0,0.0,0.0,600.0
1769434982.939844,5.819337844848633,5.567601203918457,-2.425877726666777,0.4107924977778126,0.04261813376433975,0.07619974326874335,0.0,0.0,600.0,0.0,0.0,600.0
1769434982.989885,5.819337844848633,5.567601203918457,-2.425877726666777,0.4107924977778126,0.04261813376433975,0.07619974326874335,0.0,0.0,700.0,0.0,0.0,700.0
1769434983.0397778,5.794809818267822,5.540136814117432,-2.4191119084639783,0.4044989474375823,0.04292371297376022,0.07390201946085852,0.0,0.0,700.0,0.0,0.0,700.0
1769434983.0898616,5.794809818267822,5.540136814117432,-2.4191119084639783,0.4044989474375823,0.04292371297376022,0.07390201946085852,0.0,0.0,700.0,0.0,0.0,700.0
1769434983.1398602,5.770961761474609,5.512816429138184,-2.415595817254188,0.39797178786913334,0.043297559458177405,0.06947786136041752,0.0,0.0,700.0,0.0,0.0,700.0
1769434983.189892,5.770961761474609,5.512816429138184,-2.415595817254188,0.39797178786913334,0.043297559458177405,0.06947786136041752,0.0,0.0,800.0,0.0,0.0,800.0
1769434983.2398787,5.747564792633057,5.486670970916748,-2.4095032504811376,0.39119535136881883,0.043483437510883384,0.0657584490803779,0.0,0.0,800.0,0.0,0.0,800.0
1769434983.2898679,5.747564792633057,5.486670970916748,-2.4095032504811376,0.39119535136881883,0.043483437510883384,0.0657584490803779,0.0,0.0,800.0,0.0,0.0,800.0
1769434983.3397934,5.725008010864258,5.460427284240723,-2.4046318136721454,0.3842287394644499,0.043558475913241544,0.06246134897735055,0.0,0.0,800.0,0.0,0.0,800.0
1769434983.3898873,5.725008010864258,5.460427284240723,-2.4046318136721454,0.3842287394644499,0.043558475913241544,0.06246134897735055,0.0,0.0,900.0,0.0,0.0,900.0
1769434983.439828,5.702648162841797,5.434082508087158,-2.4028990651711397,0.3773722276740726,0.04361032058344031,0.0571495008248338,0.0,0.0,900.0,0.0,0.0,900.0
1769434983.4898572,5.702648162841797,5.434082508087158,-2.4028990651711397,0.3773722276740726,0.04361032058344031,0.0571495008248338,0.0,0.0,900.0,0.0,0.0,900.0
1769434983.5397778,5.681103706359863,5.408687114715576,-2.3997123758084116,0.3705371831761975,0.043588772787959536,0.05162997854765907,0.0,0.0,900.0,0.0,0.0,900.0
1769434983.5898542,5.681103706359863,5.408687114715576,-2.3997123758084116,0.3705371831761975,0.043588772787959536,0.05162997854765907,0.0,0.0,1000.0,0.0,0.0,1000.0
1769434983.6397746,5.659792900085449,5.3834710121154785,-2.3962368728308188,0.36380994465350835,0.04346803927117843,0.047097065788854184,0.0,0.0,1000.0,0.0,0.0,1000.0
1769434983.6898758,5.659792900085449,5.3834710121154785,-2.3962368728308188,0.36380994465350835,0.04346803927117843,0.047097065788854184,0.0,0.0,1000.0,0.0,0.0,1000.0
1769434983.739776,5.639050006866455,5.358279705047607,-2.3949907679719327,0.3573004389049756,0.043359381349220676,0.0420390897999877,0.0,0.0,1000.0,0.0,0.0,1000.0
1769434983.7899592,5.639050006866455,5.358279705047607,-2.3949907679719327,0.3573004389049756,0.043359381349220676,0.0420390897999877,0.0,0.0,1000.0,0.0,0.0,1000.0
1769434983.8397865,5.618694305419922,5.333962917327881,-2.3915491120384873,0.35091073647327536,0.043157704345558,0.03841166612183157,0.0,0.0,1000.0,0.0,0.0,1000.0
1769434983.8898406,5.618694305419922,5.333962917327881,-2.3915491120384873,0.35091073647327536,0.043157704345558,0.03841166612183157,0.0,0.0,1000.0,0.0,0.0,1000.0
1769434983.93987,5.598927974700928,5.309539794921875,-2.3895554318942076,0.34468757900896063,0.042979783605540424,0.03524457170879991,0.0,0.0,1100.0,0.0,0.0,1100.0
1769434983.9898899,5.598927974700928,5.309539794921875,-2.3895554318942076,0.34468757900896063,0.042979783605540424,0.03524457170879991,0.0,0.0,1100.0,0.0,0.0,1100.0
1769434984.039849,5.5795722007751465,5.285573959350586,-2.389134916261085,0.3386099547939391,0.042841301579232424,0.03111193638735256,0.0,0.0,1100.0,0.0,0.0,1100.0
1769434984.0898767,5.5795722007751465,5.285573959350586,-2.389134916261085,0.3386099547939391,0.042841301579232424,0.03111193638735256,0.0,0.0,1100.0,0.0,0.0,1100.0
1769434984.139845,5.560726642608643,5.262153148651123,-2.38736793723331,0.33260186761764315,0.04271502984258899,0.027457537961797875,0.0,0.0,1100.0,0.0,0.0,1100.0
1769434984.1898868,5.560726642608643,5.262153148651123,-2.38736793723331,0.33260186761764315,0.04271502984258899,0.027457537961797875,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434984.239849,5.54187536239624,5.238880157470703,-2.386365537175201,0.32677583956373024,0.04254579880202079,0.02411761833035652,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434984.2898948,5.54187536239624,5.238880157470703,-2.386365537175201,0.32677583956373024,0.04254579880202079,0.02411761833035652,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434984.339886,5.523496627807617,5.215852737426758,-2.3846611025799223,0.3211638738875646,0.04235966118685957,0.021730116439141512,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434984.3898678,5.523496627807617,5.215852737426758,-2.3846611025799223,0.3211638738875646,0.04235966118685957,0.021730116439141512,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434984.4398513,5.5054192543029785,5.192799091339111,-2.3849129394746056,0.3158554867452262,0.04224444011763697,0.01870010369843928,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434984.4899216,5.5054192543029785,5.192799091339111,-2.3849129394746056,0.3158554867452262,0.04224444011763697,0.01870010369843928,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434984.539898,5.487825393676758,5.170486927032471,-2.384395743820768,0.31070483751735045,0.04215147608036805,0.015746060861821835,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434984.5898612,5.487825393676758,5.170486927032471,-2.384395743820768,0.31070483751735045,0.04215147608036805,0.015746060861821835,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434984.6397789,5.470195293426514,5.146938800811768,-2.387678632588188,0.306070921106947,0.04235214976783336,0.01027009921568205,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434984.6898725,5.470195293426514,5.146938800811768,-2.387678632588188,0.306070921106947,0.04235214976783336,0.01027009921568205,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434984.739769,5.451665878295898,5.122689723968506,-2.3877959850320067,0.30250010089435614,0.04286459716656472,0.0056192898529266,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434984.7899065,5.451665878295898,5.122689723968506,-2.3877959850320067,0.30250010089435614,0.04286459716656472,0.0056192898529266,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434984.8397973,5.431572437286377,5.096991539001465,-2.3867058826626497,0.3007827235132289,0.04361015116049214,0.003575273057557658,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434984.889864,5.431572437286377,5.096991539001465,-2.3867058826626497,0.3007827235132289,0.04361015116049214,0.003575273057557658,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434984.9397843,5.410567283630371,5.0701141357421875,-2.3868832143963465,0.30136300173408626,0.04455726750261144,0.002628762532165556,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434984.9898846,5.410567283630371,5.0701141357421875,-2.3868832143963465,0.30136300173408626,0.04455726750261144,0.002628762532165556,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434985.0398335,5.3887810707092285,5.041369915008545,-2.386247597428719,0.30450476725196884,0.04588130716079063,0.0026499931781620452,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434985.0898848,5.3887810707092285,5.041369915008545,-2.386247597428719,0.30450476725196884,0.04588130716079063,0.0026499931781620452,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434985.1398954,5.36647891998291,5.01174783706665,-2.3862761807201687,0.30997775569066743,0.04761976702311617,0.0026706602600173913,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434985.1898801,5.36647891998291,5.01174783706665,-2.3862761807201687,0.30997775569066743,0.04761976702311617,0.0026706602600173913,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434985.2398005,5.3433756828308105,4.9806060791015625,-2.38688354816133,0.31751819965608835,0.04982166121096415,0.0019962537331288193,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434985.2898862,5.3433756828308105,4.9806060791015625,-2.38688354816133,0.31751819965608835,0.04982166121096415,0.0019962537331288193,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434985.339793,5.319348335266113,4.94829797744751,-2.3856027606698134,0.3267922828508105,0.052398260230882655,0.0022872039256924184,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434985.3898983,5.319348335266113,4.94829797744751,-2.3856027606698134,0.3267922828508105,0.052398260230882655,0.0022872039256924184,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434985.4398928,5.294756889343262,4.915528774261475,-2.3828133341751823,0.33723214671738067,0.055119660912380956,0.004697927747316148,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434985.4898522,5.294756889343262,4.915528774261475,-2.3828133341751823,0.33723214671738067,0.055119660912380956,0.004697927747316148,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434985.5398777,5.269153594970703,4.881318092346191,-2.3788941670532338,0.34857566633889825,0.05785604566797361,0.009302142555782086,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434985.5898743,5.269153594970703,4.881318092346191,-2.3788941670532338,0.34857566633889825,0.05785604566797361,0.009302142555782086,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434985.6399064,5.242560386657715,4.846436977386475,-2.3734623573675666,0.3605410175800582,0.06035075800048216,0.016005152565367893,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434985.6898782,5.242560386657715,4.846436977386475,-2.3734623573675666,0.3605410175800582,0.06035075800048216,0.016005152565367893,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434985.7397923,5.216176509857178,4.810794830322266,-2.3685391872594947,0.37262143280435867,0.06262832316980689,0.022959051656307426,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434985.7898865,5.216176509857178,4.810794830322266,-2.3685391872594947,0.37262143280435867,0.06262832316980689,0.022959051656307426,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434985.8398054,5.189195156097412,4.7734880447387695,-2.364485758439501,0.3847162400581479,0.06486067596409008,0.02837733266863878,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434985.8898952,5.189195156097412,4.7734880447387695,-2.364485758439501,0.3847162400581479,0.06486067596409008,0.02837733266863878,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434985.939782,5.162144660949707,4.736000061035156,-2.3586498275234287,0.3964611361788847,0.06700665452567826,0.03344795481549287,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434985.989879,5.162144660949707,4.736000061035156,-2.3586498275234287,0.3964611361788847,0.06700665452567826,0.03344795481549287,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434986.039812,5.134031772613525,4.697754383087158,-2.3531764438621496,0.4078330239798353,0.06885699956220966,0.037930776298385385,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434986.089899,5.134031772613525,4.697754383087158,-2.3531764438621496,0.4078330239798353,0.06885699956220966,0.037930776298385385,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434986.1398199,5.105430603027344,4.658185005187988,-2.349226627235195,0.4189603932533403,0.07044772173237415,0.04047308407513261,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434986.1897984,5.105430603027344,4.658185005187988,-2.349226627235195,0.4189603932533403,0.07044772173237415,0.04047308407513261,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434986.2398052,5.07735538482666,4.61881685256958,-2.3422436428612254,0.4294437468984609,0.0717810703844954,0.04375029691552764,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434986.2899153,5.07735538482666,4.61881685256958,-2.3422436428612254,0.4294437468984609,0.0717810703844954,0.04375029691552764,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434986.3397818,5.048547744750977,4.57776403427124,-2.337218288259275,0.43948242728843956,0.07300284985767044,0.046315737658313455,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434986.3898675,5.048547744750977,4.57776403427124,-2.337218288259275,0.43948242728843956,0.07300284985767044,0.046315737658313455,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434986.4397905,5.019688129425049,4.536203861236572,-2.3322503818251574,0.44907467818150015,0.07417136671132131,0.04787117462254879,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434986.4898105,5.019688129425049,4.536203861236572,-2.3322503818251574,0.44907467818150015,0.07417136671132131,0.04787117462254879,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434986.5398648,4.990699291229248,4.493869781494141,-2.3303215331726794,0.45822724426389966,0.0753589203849634,0.04627210913816237,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434986.5898755,4.990699291229248,4.493869781494141,-2.3303215331726794,0.45822724426389966,0.0753589203849634,0.04627210913816237,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434986.6398046,4.961000919342041,4.451431751251221,-2.321864450943527,0.4669441786310785,0.07632571769411287,0.047581125153512954,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434986.6898994,4.961000919342041,4.451431751251221,-2.321864450943527,0.4669441786310785,0.07632571769411287,0.047581125153512954,1000.0,0.05235987755982988,1200.0,0.0,1000.0,1200.0
1769434986.7398155,4.931726455688477,4.407556056976318,-2.319058827219603,0.4752926682114231,0.07732654123024368,0.04751703492174953,1000.0,0.05235987755982988,1200.0,0.0,1000.0,1200.0
1769434986.789879,4.931726455688477,4.407556056976318,-2.319058827219603,0.4752926682114231,0.07732654123024368,0.04751703492174953,2000.0,0.10471975511965977,1200.0,0.0,2000.0,1200.0
1769434986.839771,4.902229309082031,4.363536834716797,-2.311599303962175,0.483222606871397,0.07831320187502903,0.04926586114640573,3000.0,0.15707963267948963,1200.0,0.0,3000.0,1200.0
1769434986.8898687,4.902229309082031,4.363536834716797,-2.311599303962175,0.483222606871397,0.07831320187502903,0.04926586114640573,3000.0,0.15707963267948963,1200.0,0.0,3000.0,1200.0
1769434986.9397855,4.872415542602539,4.3182806968688965,-2.3092109886388603,0.490913980907028,0.07935384870297296,0.04872471292263661,4000.0,0.20943951023931953,1200.0,0.0,4000.0,1200.0
1769434986.9898975,4.872415542602539,4.3182806968688965,-2.3092109886388603,0.490913980907028,0.07935384870297296,0.04872471292263661,4000.0,0.20943951023931953,1200.0,0.0,4000.0,1200.0
1769434987.0398576,4.8426899909973145,4.272733211517334,-2.303635620307702,0.4982961836013632,0.08042778858576745,0.048398359923705135,5000.0,0.2617993877991494,1200.0,0.0,5000.0,1200.0
1769434987.0898244,4.8426899909973145,4.272733211517334,-2.303635620307702,0.4982961836013632,0.08042778858576745,0.048398359923705135,6000.0,0.31415926535897926,1200.0,0.0,6000.0,1200.0
1769434987.1398578,4.812741756439209,4.226399898529053,-2.2979272700103137,0.5054234134537087,0.08151413978717743,0.04894460348112914,6000.0,0.31415926535897926,1200.0,0.0,6000.0,1200.0
1769434987.1898646,4.812741756439209,4.226399898529053,-2.2979272700103137,0.5054234134537087,0.08151413978717743,0.04894460348112914,6000.0,0.31415926535897926,1200.0,0.0,6000.0,1200.0
1769434987.2398078,4.782876968383789,4.1795220375061035,-2.2899929720856558,0.5122852461755875,0.08259555601845558,0.051854740270594106,5000.0,0.2617993877991494,1200.0,0.0,5000.0,1200.0
1769434987.289857,4.782876968383789,4.1795220375061035,-2.2899929720856558,0.5122852461755875,0.08259555601845558,0.051854740270594106,4000.0,0.20943951023931953,1200.0,0.0,4000.0,1200.0
1769434987.3398044,4.752813339233398,4.131991863250732,-2.2800308819391395,0.5189334594128925,0.08358506750432611,0.05784599056009749,3000.0,0.15707963267948963,1200.0,0.0,3000.0,1200.0
1769434987.389915,4.752813339233398,4.131991863250732,-2.2800308819391395,0.5189334594128925,0.08358506750432611,0.05784599056009749,2000.0,0.10471975511965977,1200.0,0.0,2000.0,1200.0
1769434987.4397674,4.723806381225586,4.084219455718994,-2.2668710635143485,0.5250825573359199,0.08455332992571557,0.06781096650182471,1000.0,0.05235987755982988,1200.0,0.0,1000.0,1200.0
1769434987.4898765,4.723806381225586,4.084219455718994,-2.2668710635143485,0.5250825573359199,0.08455332992571557,0.06781096650182471,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434987.539733,4.693767070770264,4.035792350769043,-2.2446068402527617,0.5309541752267748,0.08513023543416426,0.08662360503234902,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434987.5898926,4.693767070770264,4.035792350769043,-2.2446068402527617,0.5309541752267748,0.08513023543416426,0.08662360503234902,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434987.639776,4.66385555267334,3.987025022506714,-2.222387233659143,0.5366168418616601,0.08498497613040053,0.11019255649355492,0.0,0.0,1200.0,0.0,0.0,1200.0
1769434987.6898398,4.66385555267334,3.987025022506714,-2.222387233659143,0.5366168418616601,0.08498497613040053,0.11019255649355492,0.0,0.0,1200.0,0.0,0.0,1200.0
